연,월,일,시,분,수신지역,내용
2020,3,10,17,44,영등포구,[영등포구청] 코로나 4~8번째 구민확진자(구로구 콜센터 근무) 발생. 자세한 사항은 구청 홈페이지 확인 바랍니다.
2020,3,10,17,57,강서구,"[강서구청]10일 구로구 직장내 집단감염 관련, 강서구 거주 확진자 추가 9번,10번 발생. 거주지 방역완료. 동선 파악중. 추후 홈페이지 공개 예정입니다."
2020,3,10,19,3,은평구,"[은평구청]금일 코로나19 확진자 2명(응암3동,역촌동) 추가발생. 방역소독 완료. 이동동선 추후 홈페이지 공개. 잠시멈춤 거리두기에 동참 부탁합니다."
2020,3,10,19,10,양천구,[양천구청] 양천구 공적마스크 판매약국(3월11일부터 매일 18시 이후에 판매) 양천구 블로그 참고바랍니다. blog.naver.com/yangcheon2016
2020,3,10,20,18,노원구,[노원구청]마스크 판매시간 안내 : 관내 약국 3.11(수)부터 오후4시 판매시작(평일기준) 단 일부약국은 사정상 판매시간이 다를 수 있어 별도 확인 필요합니다.
2020,3,10,21,14,동대문구,"[동대문구청] 14,15번 확진자발생(회기동24세.여/용두동26세.여), 2번 확진자 및 타구 확진자 접촉. 입원조치 완료 및 소독예정, 상세동선은 홈페이지 참조"
2020,3,10,21,29,관악구,"[관악구청] 관내거주 4명 추가 확진자 발생(콜센터 직원1명, 콜센터 가족3명), 상세정보는 추후 홈페이지에 공지할 예정이니 잠시멈춤 캠페인에 동참 바랍니다"
2020,3,10,22,13,양천구,[양천구청] 구로구 콜센터 관련 양천구 확진자 발생(11~14번째). 상세내용은 양천구 블로그 확인 바랍니다. blog.naver.com/yangcheon2016
2020,3,11,10,0,강서구,[강서구청]구로구 직장 내 집단감염 확진자 가족 격리자 중 추가 확진자 3명(11~13번)발생. 동선 파악 중. 세부사항은 추후 홈페이지 공개 예정입니다.
2020,3,11,11,16,마포구,[마포구청] 구로 콜센터 관련 마포구 확진자 4명 이동동선 공개. 마포구 블로그 및 홈페이지 확인 바랍니다. blog.naver.com/prmapo77
2020,3,11,11,34,구로구,"[구로구청]신도림동 콜센터관련 2~7, 9번 확진자 동선안내, 상세정보는 구로구청 블로그 및 홈페이지 참고바랍니다. blog.naver.com/digital9ro"
2020,3,11,13,0,노원구,"[노원구청] 구로구 콜센터 관련 우리구 추가 확진자 2명 발생, 기타 자세한 사항은 노원구청 홈페이지를 참조하세요."
2020,3,11,13,15,중랑구,"[중랑구청] 3.11.(수) 중랑구 3번 확진자(신내1동) 발생. 거주지, 방문지 방역소독 폐쇄조치. 역학조사 진행 중, 동선은 중랑구 홈페이지 및 SNS로 공개"
2020,3,11,13,47,관악구,"[관악구청]8,9,10번째 확진자(콜센터 직원) 동선공개, 자세한내용은 홈페이지 및 블로그 확인, 정보공유 문자수신 원하는 구민께선 관악구 홈페이지 신청 바랍니다"
2020,3,11,13,51,성동구,"[성동구청]타지역 거주 한양대생 확진자 발생. 3.2(월),3.3(화), 3.6(금) 한양의대본관방문, 해당지역 방역완료 c19.sd.go.kr 에서 확인바랍니다"
2020,3,11,14,14,서대문구,"[서대문구청]코로나19 추가확진자2명(홍은1동,홍은2동)발생.역학조사진행중. 동선 추후 구청홈페이지 공개예정. 증상발생시 1339상담 후 선별진료소 방문바랍니다."
2020,3,11,14,50,중랑구,[중랑구청] 3.11.(수) 중랑구 3번 확진자(신내1동) 심층 역학조사 결과 '구로구 콜센터 교육생' 확인. 확진자 관내 이동시 마스크 착용. 밀접접촉자 없음.
2020,3,11,15,8,동대문구,"[동대문구청]16번 확진자발생(휘경동22세,여)금일중 입원조치 및 소독예정,동선 홈페이지 참조(같은시간 세븐PC방방문자 중 유증상자는 보건소 문의하시기 바랍니다."
2020,3,11,15,56,구로구,"[구로구청] 신도림동 콜센터 관련 8번 확진자 동선 안내, 상세정보는 구로구청 블로그 및 홈페이지 참고바랍니다. blog.naver.com/digital9ro"
2020,3,11,16,14,마포구,[마포구청] 마포구 6번 확진자 발생 및 타구 확진자 마포구 동선 공개. 마포구 블로그 및 홈페이지 확인 바랍니다. blog.naver.com/prmapo77
2020,3,11,17,7,성북구,"[성북구청] 관내 확진환자 2명(돈암, 보문) 추가 발생(3월 11일 확진). 현재 역학조사 중으로 동선 확인되면 즉시 안내해드리겠습니다."
2020,3,11,17,12,은평구,[은평구청]금일 코로나19 확진자 3명(대조동/역촌동/응암2동) 추가발생. 방역소독 완료. 이동동선 추후 홈페이지 공개. 잠시멈춤 거리두기에 동참 부탁합니다.
2020,3,11,17,13,성북구,[성북구청] 구청 홈페이지에서 SMS 수신 동의를 하신 분은 누구든 문자소식을 받으실 수 있습니다. http://www.sb.go.kr
2020,3,11,17,33,구로구,"[구로구청] 신도림동 콜센터 관련 14번·15번 확진자 발생, 상세정보는 구로구청 블로그 및 홈페이지 참고바랍니다. blog.naver.com/digital9ro"
2020,3,11,17,57,금천구,"[금천구청]금천구 2번째 확진자(가산동, 구로구 콜센터 직원) 역학조사 결과 접촉자 1명, 현재 증상은 없으나 자가격리 중, 방문 장소 방역소독 완료"
2020,3,11,18,9,금천구,"[금천구청]3번째 확진자(시흥1동, 구로구 콜센터 직원) 역학조사 결과 접촉자 가족 1명, 자가격리 중, 자택 방역소독 완료"
2020,3,11,18,36,송파구,"[송파구청]3.11(수)18:30현재 코로나19확진자1명추가발생,격리및방역조치완료,역학조사중.세부사항은 추후 홈페이지(www.songpa.go.kr)공지예정입니다"
2020,3,11,18,43,동대문구,"[동대문구청] 17번 확진자 발생(장안2동 20세, 남) 금일 입원조치 및 활동 동선 사업장 일시폐쇄 후 소독예정, 상세 동선 홈페이지 참조하시기 바랍니다."
2020,3,11,20,3,관악구,"[관악구청] 7,11,13번째 확진자(구로구 콜센터) 동선공개, 자세한내용은 홈페이지 및 블로그 확인, 코로나19를 멈추기 위해 잠시멈춤 캠페인에 동참 바랍니다."
2020,3,11,20,58,은평구,[은평구청]3.12(목)부터 관내 마스크 판매는 평일기준 오후 1시와 5시에 판매합니다. 약국별 판매 시간은 구 홈페이지에서 확인하시기 바랍니다.
2020,3,12,9,0,노원구,"[노원구청] 마스크 1인당 2장씩 무료 공급(4인가족 8장) 통장이 세대별 방문 배부, 못 받으신 분은 주민센터로 연락주세요."
2020,3,12,10,9,강북구,"[강북구청]구로구 콜센터 확진자(마포구 여,37세)3.8.15시20분~40분 미아사거리 인근 상가 방문. 마스크 착용하여 접촉자 없으며, 소독 완료했습니다."
2020,3,12,10,25,은평구,[은평구청]3.12(목)부터 관내 마스크 판매는 평일기준 오후 1시와 5시에 판매합니다. 약국별 판매 시간은 구 홈페이지에서 확인하시기 바랍니다.
2020,3,12,10,32,강서구,[강서구청] 강서구 확진자(13명)전원 동선확인 되었습니다. 자세한 사항은 블로그 및 홈페이지 참고 바랍니다. blog.naver.com/gangseokkachi
2020,3,12,10,54,강북구,"[강북구청]추가 확진자 1명 발생(3.12, 수유2동, 남, 55세) 역학조사 진행중, 현장확인 후 홈페이지에 공개하겠습니다."
2020,3,12,10,56,구로구,"[구로구청]신도림동 콜센터관련 10번,12번 확진자 동선안내, 상세정보는 구로구청 블로그 및 홈페이지 참고바랍니다. blog.naver.com/digital9ro"
2020,3,12,10,59,구로구,"[구로구청] 신도림동 콜센터 관련 16번 확진자 발생, 상세정보는 구로구청 블로그 및 홈페이지 참고 바랍니다. blog.naver.com/digital9ro"
2020,3,12,11,4,노원구,"[노원구청](재발송)마스크 1인당 2장씩 무료 공급. 통장이 세대별 방문 배부, 3.13(금)까지 마스크가 배부될 예정이오니, 통장방문시까지 기다리시기 바랍니다."
2020,3,12,11,41,강남구,[강남구청]코로나19 타 지역 확진자 방문 갤러리아백화점 서관 푸드코트 12일 폐쇄·방역 완료. 8~9일 푸드코트 이용자 중 유증상자는 강남구보건소 검사 바람
2020,3,12,12,32,중랑구,"[중랑구청] 3.12.(목) 중랑구 4번 확진자 발생(신내1동, 37세 여성, 3번 확진자 부인). 금일 입원조치 및 거주지 방역완료. 세부동선 구 홈페이지 공개"
2020,3,12,13,45,용산구,"[용산구청]코로나 2번째 확진자(한남동거주 외국인) 발생, 현재 역학조사중. 자세한 사항은 홈페이지 및 블로그에 공지 예정입니다.(02-2199-8091)"
2020,3,12,13,54,성북구,"[성북구청]관내 확진환자 2명(돈암, 보문) 역학조사 결과 우리구 관내 자가주택외에 동선은 없음을 알려드립니다. 자세한 사항은 홈페이지 참조하여 주시기 바랍니다."
2020,3,12,14,11,관악구,"[관악구청] 코로나19, 15번째 확진자(중앙동) 발생, 상세정보는 추후 홈페이지 공지 할 예정입니다. 코로나19 종식을 위해 잠시멈춤 캠페인에 동참 바랍니다."
2020,3,12,15,3,금천구,"[금천구청]4번째 확진자(시흥1동, 남, 3번째 확진자 가족), 5번째 확진자(독산1동, 남, 관악구 소재 회사동료 확진자 접촉) 발생, 국가지정병원 이송 준비중"
2020,3,12,15,34,강북구,"[강북구청]5번 확진자(수유2동, 남, 55세,) 입원조치, 접촉자 검사중, 동선 및 거주지 소독 완료했습니다."
2020,3,12,17,17,강남구,[강남구청] 12일 코로나19 확진자 1명 추가(자곡동 자택 외 관내 동선 없음). 누적 13명 이동경로 및 방역 현황은 홈피(gangnam.go.kr) 참고
2020,3,12,17,21,구로구,"[구로구청]신도림 콜센터관련 11,13,14번 확진자 동선공개, 상세정보는 구로구청 블로그 및 홈페이지 참고바랍니다 blog.naver.com/digital9ro"
2020,3,12,17,28,동대문구,"[동대문구청] 18,19번 확진자 발생(휘경2동 51세. 남/장안2동 15세. 여), 입원조치 및 소독예정, 상세 동선은 홈페이지 참조하시기 바랍니다."
2020,3,12,18,42,강북구,[강북구청]강북확진자 5번 이동경로 및 조치사항을 홈페이지에 게시하였습니다.
2020,3,12,18,48,성북구,[성북구청] 관내 확진환자 1인 추가 발생(종암동. 3월 12일 확진). 현재 역학조사 중으로 동선 확인되면 즉시 안내해드리겠습니다.
2020,3,12,19,0,노원구,"[노원구청] 노원구 코로나19 추가 확진자 1명 발생, 기타 자세한 사항은 노원구청 홈페이지를 참조하세요."
2020,3,12,19,55,관악구,"[관악구청] 코로나19, 12,14번째 확진자 동선 공개, 자세한 내용은 홈페이지 및 블로그 확인, 정보공유 문자수신 원하는 구민께선 관악구 홈페이지 신청바랍니다"
2020,3,12,20,38,송파구,"[송파구청] 코로나19 확진자1명 추가발생(구로콜센터 접촉자),격리조치완료,역학조사중. 자세한내용은 추후 홈페이지(www.songpa.go.kr)에 공지예정입니다"
2020,3,13,10,26,동작구,"[동작구청] 3.13(금) 동작구 6번째 확진자 발생(상도동 거주), 동선은 역학조사 완료 후 구 홈페이지 등에 안내 예정이며 사회적 거리두기 등에 참여바랍니다."
2020,3,13,10,54,서초구,"[서초구청] 코로나 19 확진자 3명 추가 발생. 현재 역학조사 중이며, 확진자 동선은 확인 후 홈페이지 공개 예정입니다."
2020,3,13,15,38,마포구,"[마포구청]금일 코로나19 확진자 1명 추가 발생(연남동,국적:프랑스) 동선 공개, 블로그 및 홈페이지 확인바랍니다. blog.naver.com/prmapo77"
2020,3,13,16,18,관악구,"[관악구청] 15번째 확진자 동선공개 및 16번째 확진자 발생(청룡동), 자세한 내용은 홈페이지 및 블로그 확인, 문자수신 원하는 구민은 구홈페이지 신청바랍니다."
2020,3,13,16,34,금천구,"[금천구청]4번째 확진자(3번째 확진자 가족) 동선 공개, 3.10 자택, 3.11 금천구 선별진료소 방문(도보) 후 자택 귀가(도보), 홈페이지 참조"
2020,3,13,18,1,금천구,"[금천구청]5번째 확진자(독산1동) 동선공개, 3.9 자택 및 용인시 방문(자차), 3.10 외부활동(독산1동), 3.11 금천구 선별진료소 검사, 홈페이지 참조"
2020,3,13,18,29,도봉구,"[도봉구청] 코로나19 노원구 14번 확진자에 대한 역학조사결과, 도봉구 이동경로 및 대응조치 사항을 도봉구청 홈페이지에 공지합니다. 참고바랍니다."
2020,3,13,19,7,성북구,"[성북구청] 관내 종암동 확진환자(성북구 9번) 역학조사 결과, 이동경로 및 조치사항을 홈페이지에 게시하였습니다."
2020,3,13,20,25,동대문구,"[동대문구청]20,21번 확진자 발생(휘경2동 아들 54세./ 모 79세), 세븐PC방 이용자, 입원조치 및 소독 예정, 상세동선은 홈페이지 참조하시기 바랍니다."
2020,3,13,21,0,동대문구,"[동대문구청]22번 확진자 발생(휘경2동 26세. 남), 세븐PC방 이용자, 입원조치 및 소독 예정, 상세 동선은 홈페이지 참조하시기 바랍니다."
2020,3,14,10,35,마포구,[마포구청] 금일 코로나19 확진자 1명 추가 발생(7번 확진자 친구) 이동경로 홈페이지 및 블로그 게재 blog.naver.com/prmapo77
2020,3,14,10,54,동대문구,[동대문구청]2.20~3.11 기간 중 휘경2동 세븐PC방에서 코로나 확진자 7명 발생. 이용자 중 증상이 있는 분은 즉시 보건소나 인근병원 선별진료소 방문 요망
2020,3,14,10,55,동대문구,"[동대문구청]증상이 없어도 2주간마스크 착용, 외출자제 등 자가격리 적극 실천 요망.위생수칙을 잘 지키는것만이 코로나로부터 사랑하는 내가족,이웃을 지키는 길입니다"
2020,3,14,11,45,구로구,"[구로구청]신도림동 콜센터관련 15번,16번 확진자 동선안내, 상세정보는 구로구청 블로그 및 홈페이지 참고바랍니다. blog.naver.com/digital9ro"
2020,3,14,12,57,도봉구,"[도봉구청] 3. 14.(토)오전 추가 확진자 1명 발생(창5동 소재 강남퀸즈 산후조리원 근무자)역학조사 진행중,  추가 확인후 홈페이지 공개예정입니다."
2020,3,14,14,11,중랑구,"[중랑구청] 3.14.(토) 5번 확진자 발생(중화1동, 68세 여). 가족(남편) 음성 판정. 금일 입원조치 및 거주지 방역완료. 세부동선 중랑구 홈페이지 공개"
